company,email,segment,role,city,cluster,hook,source_url,priority,status,round,last_sent,replied
Pronto.ai,info@pronto.ai,av_operator,Autonomy Safety Engineer,"Midland, TX",West Texas-Permian Basin,Off-highway autonomous haulage in the Permian needs structured hazard scenario libraries,https://pronto.ai/,LOW,pending,,,false
Atlas Energy Solutions,info@atlas.energy,av_operator,Autonomous Fleet Manager,"Austin, TX",Austin-HQ,Operates driverless Kodiak trucks in the Permian and owns operational safety risk,https://www.atlas.energy/,MED,pending,,,false
Texas Instruments,info@ti.com,tier1,ADAS Systems Engineer,"Dallas, TX",Dallas-HQ,ADAS processor and radar reference designs need scenario-based perception validation,https://www.ti.com/,HIGH,pending,,,false
Advanced Micro Devices,info@amd.com,tier1,Automotive Platform Engineer,"Austin, TX",Austin-Campus,Automotive compute and sensor-fusion platforms need perception validation scenarios,https://www.amd.com/,LOW,pending,,,false
Arm,info@arm.com,tier1,Automotive Systems Architect,"Austin, TX",Austin-Encino Trace Campus,Automotive-grade compute IP needs safety-relevant workload and scenario validation,https://www.arm.com/,MED,pending,,,false
Qualcomm,info@qualcomm.com,tier1,ADAS Validation Manager,"Austin, TX",Austin-Engineering Office,Snapdragon Ride stack validation needs independent edge-case scenario coverage,https://www.qualcomm.com/,MED,pending,,,false
Samsung Austin Semiconductor,info@samsungaustinsemiconductor.com,tier1,Automotive Quality Engineer,"Austin, TX",Austin-East Austin Fab,Automotive silicon customers demand traceable functional-safety validation evidence,https://www.samsungaustinsemiconductor.com/,LOW,pending,,,false
Teradyne,info@teradyne.com,certification,Automotive Test Engineer,"Austin, TX",Austin-Office,Automotive semiconductor test flows benefit from scenario-linked validation datasets,https://www.teradyne.com/,LOW,pending,,,false
Cadence Design Systems,info@cadence.com,sim_tool,Automotive Solutions Engineer,"Austin, TX",Austin-Campus,Automotive verification flows increasingly need system-level driving scenario context,https://www.cadence.com/,LOW,pending,,,false
Spirent Communications,info@spirent.com,sim_tool,Positioning Test Engineer,"Plano, TX",Dallas-Plano Office,GNSS and sensor test portfolio pairs with edge-case scenarios for AV positioning integrity,https://www.spirent.com/,MED,pending,,,false
Unity Technologies,info@unity.com,sim_tool,Simulation Solutions Lead,"Austin, TX",Austin-Office,Real-time 3D simulation customers in mobility need validated driving scenario content,https://unity.com/,LOW,pending,,,false
Dell Technologies,info@dell.com,sim_tool,Automotive Solutions Architect,"Round Rock, TX",Austin-Round Rock HQ,SDV and AV compute customers need reference simulation workloads and scenario data,https://www.dell.com/,LOW,pending,,,false
Southwest Research Institute,ask@swri.org,research,Automated Vehicle Research Manager,"San Antonio, TX",San Antonio-Culebra Road Campus,Texas AV Proving Ground member; edge-case scenario libraries strengthen client V&V programmes,https://www.swri.org/,HIGH,pending,,,false
Texas A&M Transportation Institute,B-Griffith@tti.tamu.edu,research,Proving Ground Program Manager,"Bryan, TX",College Station-RELLIS Proving Grounds,University-based AV proving ground can pair physical crash testing with virtual edge cases,https://crashtesting.tti.tamu.edu/,HIGH,pending,,,false
UT Austin Center for Transportation Research,ctr@austin.utexas.edu,research,AV Research Program Manager,"Austin, TX",Austin-Pickle Research Campus,Texas AV Proving Ground partner; scenario datasets support AV safety research programmes,https://ctr.utexas.edu/,HIGH,pending,,,false
University of Texas at Arlington,uta@uta.edu,research,Autonomous Systems Research Lead,"Arlington, TX",Dallas-UTA Campus Testbed,UTA campus AV testbed and Arlington shuttle programme need documented edge-case coverage,https://www.uta.edu/,MED,pending,,,false
University of Houston,info@uh.edu,research,Transportation Research Director,"Houston, TX",Houston-UH Main Campus,Houston AV deployments create demand for independent scenario-based safety analysis,https://www.uh.edu/,MED,pending,,,false
Rice University,info@rice.edu,research,Robotics Research Lead,"Houston, TX",Houston-Rice Campus,Robotics and autonomy research groups need reproducible safety-critical scenario benchmarks,https://www.rice.edu/,LOW,pending,,,false
Southern Methodist University,info@smu.edu,research,Engineering Research Lead,"Dallas, TX",Dallas-Lyle School of Engineering,Lyle School autonomy research benefits from standardised edge-case scenario benchmarks,https://www.smu.edu/,LOW,pending,,,false
University of Texas at San Antonio,info@utsa.edu,research,Autonomous Systems Research Lead,"San Antonio, TX",San Antonio-UTSA Main Campus,AV safety research aligned with Texas AV Proving Ground partner network,https://www.utsa.edu/,LOW,pending,,,false
University of North Texas,info@unt.edu,research,Engineering Research Lead,"Denton, TX",Dallas-Denton UNT Campus,Proximity to Peterbilt and DFW AV cluster creates applied AV safety research demand,https://www.unt.edu/,LOW,pending,,,false
ABS Group,info@abs-group.com,functionsafety,Functional Safety Consultant,"Spring, TX",Houston-Spring HQ,Functional-safety and risk consultancy expanding into autonomy needs scenario-based evidence,https://www.abs-group.com/,LOW,pending,,,false
Hillwood,info@hillwood.com,research,Mobility Innovation Director,"Fort Worth, TX",Dallas-AllianceTexas Mobility Innovation Zone,MIZ hosts AV developers; scenario libraries add a validation service layer to the zone,https://www.hillwood.com/,MED,pending,,,false
BNSF Railway,info@bnsf.com,research,Autonomous Freight Program Lead,"Fort Worth, TX",Dallas-Alliance Logistics District,Alliance Logistics District autonomous cargo roadways need documented safety scenarios,https://www.bnsf.com/,LOW,pending,,,false
North Central Texas Council of Governments,info@nctcog.org,research,AV Program Manager,"Arlington, TX",Dallas-NCTCOG Offices,Regional AV 2.0 programme needs independent edge-case safety evidence from deployers,https://www.nctcog.org/,MED,pending,,,false
Texas Department of Transportation,info@txdot.gov,research,Connected and Automated Vehicle Lead,"Austin, TX",Austin-TxDOT HQ,State AV task force needs scenario-based benchmarks to assess deployer safety claims,https://www.txdot.gov/,MED,pending,,,false
Metropolitan Transit Authority of Harris County,info@ridemetro.org,research,Innovation and Technology Manager,"Houston, TX",Houston-METRO HQ,HOV/transit AV pilots need documented edge-case coverage before public deployment,https://www.ridemetro.org/,LOW,pending,,,false
Capital Metro,info@capmetro.org,research,Transit Technology Manager,"Austin, TX",Austin-CapMetro HQ,Austin transit automation pilots need independent scenario-based safety assessment,https://www.capmetro.org/,LOW,pending,,,false
Dallas Area Rapid Transit,info@dart.org,research,Innovation Program Manager,"Dallas, TX",Dallas-DART HQ,Transit AV pilots in Dallas need edge-case validation evidence for public safety case,https://www.dart.org/,LOW,pending,,,false
SH 130 Concession Company,info@mysh130.com,research,Corridor Operations Manager,"Austin, TX",Austin-SH130 Segments 5-6,Hosts Einride AV safety-validation testbed; scenario data supports corridor risk assessment,https://www.mysh130.com/,LOW,pending,,,false
Ryder System,info@ryder.com,av_operator,Fleet Safety Manager,"Houston, TX",Houston-Truck Port,Hosts Kodiak truck port operations and carries operational safety exposure,https://www.ryder.com/,LOW,pending,,,false
Hyliion,info@hyliion.com,tier1,Vehicle Controls Safety Engineer,"Cedar Park, TX",Austin-Cedar Park HQ,Class 8 powertrain controls validation overlaps with ADAS functional-safety workflows,https://www.hyliion.com/,LOW,pending,,,false
枢途科技,shutukeji@gly-ai.com,varied,算法苏工,深圳,华强科技生态园,现成海外城镇CARLA场景+车流数据集，省去自研搭建,原表xlsx:华强科技生态园,MED,pending,,,false
智坤动力,zhikundongli@gly-ai.com,varied,研发潘工,深圳,华强科技生态园,园区低速无人车避障/路线CARLA场景，快速测试,原表xlsx:华强科技生态园,MED,pending,,,false
速博达智能,suboda@gly-ai.com,varied,项目谢工,深圳,华强科技生态园,多光照/昼夜/雨天感知仿真图像素材，月度补货,原表xlsx:华强科技生态园,MED,pending,,,false
光明道途规划工作室,gm-traffic-studio@gly-ai.com,varied,创始人刘工,深圳,华强科技生态园,乡村/市政虚拟车流仿真视频+可视化图表，长期稳定,原表xlsx:华强科技生态园,MED,pending,,,false
万屏时代,wanpingshidai@gly-ai.com,varied,商务周工,深圳,华强科技生态园,智慧城市大屏动态车流录屏/静态场景，标准化,原表xlsx:华强科技生态园,MED,pending,,,false
纳智传感科技,nazhisensing@gly-ai.com,varied,研发黄工,深圳,华强科技生态园,城市道路/高速简易CARLA环境，送检佐证,原表xlsx:华强科技生态园,MED,pending,,,false
塔其米智能,taqimi@gly-ai.com,varied,交互研发郑工,深圳,华强科技生态园,简易CARLA驾驶场景做HMI界面配套演示,原表xlsx:华强科技生态园,MED,pending,,,false
深圳智途科创有限公司,zhitu-incubate@gly-ai.com,eng,技术王工,深圳,华强科技生态园,加州圣何塞/圣莫尼卡预制场景+数据管道，投标赶节点,原表xlsx:华强科技生态园,HIGH,pending,,,false
深圳车联智控科技有限公司,chelian-incubate@gly-ai.com,tier1,测试部张经理,深圳,华强科技生态园,多光照/车流仿真图片，零部件送检报告,原表xlsx:华强科技生态园,MED,pending,,,false
光明交通数据工坊,traffic-workshop@gly-ai.com,varied,项目陈工,深圳,华强科技生态园,交通规划仿真效果图+车流CSV，政府汇报,原表xlsx:华强科技生态园,LOW,pending,,,false
深大光明交通工程实验室,sztu-transport-lab@gly-ai.com,varied,周老师(实验室导师),深圳,华强科技生态园,毕设/课程海外CARLA场景+简易教程，降教学成本,原表xlsx:华强科技生态园,LOW,pending,,,false
星途智能网联,business@xingtu-iv.com,av_operator,商务李经理,深圳,华强科技生态园,海外城市仿真数据集，月度持续采购,www.xingtu-iv.com,HIGH,pending,,,false
前海智行仿真,contact@qianhai-sim.com,sim,商务总监林总,深圳,华强科技生态园,海外预制场景/数据集外包，补自有算力不足,www.qianhai-sim.com,HIGH,pending,,,false
深光明新能源车辆研究院,ev-research-gm@gly-ai.com,varied,科研对接人罗老师,深圳,华强科技生态园,新能源商用车多坡度/多路况海外场景，能耗实验,原表xlsx:华强科技生态园,MED,pending,,,false
为思润华科技,weisirunhua@gly-ai.com,varied,数据总监蔡工,深圳,华强科技生态园,ArcGIS路网轻量化导入CARLA基础场景,原表xlsx:华强科技生态园,MED,pending,,,false
明城地理信息科技,service@mcgis-tech.com,varied,技术总监吴工,深圳,华强科技生态园,ArcGIS与CARLA融合定制，数字孪生道路,www.mcgis-tech.com,MED,pending,,,false
光科人机交互实验室,hmi-gly-lab@gly-ai.com,varied,项目郑工,深圳,华强科技生态园,SSVEP脑机驾驶协同CARLA仿真载体,原表xlsx:华强科技生态园,MED,pending,,,false
Hino Motors Sales U.S.A.,info@hino.com,oem,ADAS Validation Lead,"Novi, MI",Novi Tech Corridor,Commercial truck active-safety content needs heavy-vehicle edge cases for FMVSS and SOTIF sign-off,https://www.hino.com,MED,pending,,,false
Detroit Diesel Corporation,info@demanddetroit.com,oem,Functional Safety Manager,"Detroit, MI",Detroit Metro,Detroit Assurance ADAS suite needs reproducible truck edge-case scenarios for safety-case evidence,https://demanddetroit.com,MED,pending,,,false
GM Defense,info@gmdefensellc.com,oem,Director of Autonomy,"Warren, MI",Detroit Metro/Warren,Autonomy-ready military platforms need structured edge-case scenarios for release approval,https://www.gmdefensellc.com,MED,pending,,,false
HELLA Corporate Center USA,info@hella.com,tier1,ADAS Systems Engineer,"Plymouth, MI",Detroit Metro/Plymouth,Radar and adaptive lighting programs need SOTIF triggering-condition scenarios for OEM sign-off,https://www.hella.com,HIGH,pending,,,false
Akebono Brake Corporation,info@akebonobrakes.com,tier1,Functional Safety Manager,"Farmington Hills, MI",Detroit Metro,AEB-relevant friction and brake control work needs deceleration edge cases for NCAP correlation,https://akebonobrakes.com,MED,pending,,,false
North American Lighting,info@nal.com,tier1,ADAS Validation Lead,"Farmington Hills, MI",Detroit Metro,Adaptive driving beam validation needs night glare and oncoming-traffic edge cases,https://www.nal.com,MED,pending,,,false
AGC Automotive Americas,collaborate.na@agc.com,tier1,ADAS Systems Engineer,"Ypsilanti, MI",Willow Run/Ypsilanti,Windshield optics and sensor glazing are real SOTIF triggering conditions for camera perception,https://www.agc-automotive.com/en/contact/general-inquiry,HIGH,pending,,,false
Dynamic Map Platform North America,info@dmp-maps.com,tier1,AV Validation Lead,"Livonia, MI",Detroit Metro/Livonia,HD maps behind Super Cruise need map-mismatch edge cases for hands-free safety cases,https://dmp-maps.com,HIGH,pending,,,false
MicroVision,info@microvision.com,tier1,Perception Engineer,"Detroit, MI",Detroit Metro,MAVIN lidar and Ibeo perception heritage need validated edge-case scenarios for SOTIF,https://ir.microvision.com/company-information,HIGH,pending,,,false
New Eagle,info@neweagle.net,tier1,Functional Safety Manager,"Ann Arbor, MI",Ann Arbor Area,Raptor controllers on autonomous and off-highway platforms need scenario-based safety evidence,https://www.neweagle.net,HIGH,pending,,,false
Smart Eye,info@smarteye.se,tier1,ADAS Systems Engineer,"Detroit, MI",Detroit Metro,Driver monitoring is central to UN-R157 availability logic and needs driver-state edge cases,https://smarteye.se,HIGH,pending,,,false
Ficosa North America,info@ficosa.com,tier1,ADAS Systems Engineer,"Madison Heights, MI",Detroit Metro/Madison Heights,Camera monitoring systems and ADAS sensing need adverse-condition perception edge cases,https://www.ficosa.com,MED,pending,,,false
Lacks Enterprises,info@lacksenterprises.com,tier1,ADAS Systems Engineer,"Grand Rapids, MI",West Michigan/Grand Rapids,Radar-transparent grille and emblem trim directly affects radar performance in edge-case conditions,https://www.lacksenterprises.com,MED,pending,,,false
Shape Corp,info@shapecorp.com,tier1,Safety Case Engineer,"Grand Haven, MI",West Michigan/Grand Haven,Sensor-integrated bumper systems need impact and misalignment edge cases for ADAS validation,https://www.shapecorp.com,MED,pending,,,false
Stanley Electric U.S.,info@stanley-electric.com,tier1,ADAS Validation Lead,"Farmington Hills, MI",Detroit Metro,Adaptive lighting and sensing modules need glare and night VRU edge cases,https://www.stanley-electric.com,LOW,pending,,,false
TRICO Products,info@tricoproducts.com,tier1,ADAS Systems Engineer,"Rochester Hills, MI",Detroit Metro/Rochester Hills,Wiper performance directly drives camera visibility in the rain edge cases we ship,https://www.tricoproducts.com,LOW,pending,,,false
Flex Automotive,info@flex.com,tier1,Functional Safety Manager,"Novi, MI",Novi Tech Corridor,ADAS ECU and radar module programs need system-level SOTIF scenario evidence,https://flex.com,MED,pending,,,false
Fori Automation,info@foriauto.com,tier1,Test Engineering Manager,"Shelby Township, MI",Detroit Metro/Shelby Township,ADAS end-of-line calibration and AGV systems need scenario-based acceptance criteria,https://www.foriauto.com,MED,pending,,,false
JR Automation,info@jrautomation.com,tier1,Test Engineering Manager,"Holland, MI",West Michigan/Holland,End-of-line ADAS sensor calibration cells benefit from scenario-derived validation criteria,https://www.jrautomation.com,MED,pending,,,false
Applied Manufacturing Technologies,info@appliedmfg.com,tier1,Safety Case Engineer,"Orion Township, MI",Detroit Metro/Orion,Autonomous mobile robot integration needs structured hazard and edge-case analysis,https://www.appliedmfg.com,LOW,pending,,,false
Dematic,info@dematic.com,tier1,Safety Case Engineer,"Grand Rapids, MI",West Michigan/Grand Rapids,AGV and AMR fleets need hazard scenarios shared with automotive autonomy safety practice,https://www.dematic.com,LOW,pending,,,false
ADAC Automotive,info@adacautomotive.com,tier1,ADAS Systems Engineer,"Grand Rapids, MI",West Michigan/Grand Rapids,Camera-integrated handles and mirrors need soiling and low-light perception edge cases,https://www.adacautomotive.com,LOW,pending,,,false
BASF Automotive Coatings,info@basf.com,tier1,ADAS Systems Engineer,"Southfield, MI",Detroit Metro/Southfield,Lidar-detectable dark coatings are a documented perception triggering condition worth scenario testing,https://www.basf.com,LOW,pending,,,false
Dow,info@dow.com,tier1,ADAS Systems Engineer,"Midland, MI",Mid-Michigan/Midland,Sensor bonding and optical materials affect lidar and radar performance in soiling edge cases,https://www.dow.com,LOW,pending,,,false
TI Fluid Systems,info@tifluidsystems.com,tier1,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,Thermal management for AV compute stacks needs degradation scenarios for safety analysis,https://www.tifluidsystems.com,LOW,pending,,,false
Autoneum North America,info@autoneum.com,tier1,ADAS Systems Engineer,"Novi, MI",Novi Tech Corridor,Cabin and exterior acoustics affect emergency-vehicle sound detection edge cases,https://www.autoneum.com,LOW,pending,,,false
Gestamp North America,info@gestamp.com,tier1,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Crash structures must be argued together with active safety in a combined safety case,https://www.gestamp.com,LOW,pending,,,false
Freudenberg-NOK Sealing Technologies,info@fnst.com,tier1,ADAS Systems Engineer,"Plymouth, MI",Detroit Metro/Plymouth,Sensor housing sealing affects lidar and radar integrity in moisture and soiling edge cases,https://www.fnst.com,LOW,pending,,,false
Latitude AI,info@latitude.ai,av_operator,AV Validation Lead,"Dearborn, MI",Detroit Metro/Dearborn,Hands-off eyes-off L3 development needs an independent edge-case regression library for the safety case,https://www.latitude.ai,HIGH,pending,,,false
Traxen,info@traxen.com,av_operator,ADAS Validation Lead,"Plymouth, MI",Detroit Metro/Plymouth,iQ-Cruise predictive cruise for trucks needs edge-case scenarios for release validation,https://www.traxen.com,MED,pending,,,false
Cybernet Systems Corporation,info@cybernet.com,av_operator,Director of Autonomy,"Ann Arbor, MI",Ann Arbor Area,Autonomous ground vehicle and perception programs need structured edge-case scenario sets,https://www.cybernet.com,MED,pending,,,false
SAIC,info@saic.com,av_operator,Director of Autonomy,"Warren, MI",Detroit Metro/Warren,Ground vehicle autonomy support at Detroit Arsenal needs reusable edge-case scenario libraries,https://www.saic.com,MED,pending,,,false
Ricardo Defense,info@ricardodefense.com,av_operator,Safety Case Engineer,"Troy, MI",Detroit Metro/Troy,Military ground vehicle autonomy needs scenario-based safety argumentation,https://www.ricardodefense.com,MED,pending,,,false
Bedestrian,info@bedestrian.com,av_operator,AV Validation Lead,"Ann Arbor, MI",Ann Arbor Area,Autonomous delivery vehicles face VRU and sidewalk edge cases our library already covers,https://www.bedestrian.com,LOW,pending,,,false
Applied Intuition,info@applied.co,sim_tool,Simulation Engineer,"Ann Arbor, MI",Ann Arbor Area,Their sim customers need curated third-party SOTIF edge-case content alongside generated scenarios,http://www.appliedintuition.com/news/applied-intuition-opens-ann-arbor-office,HIGH,pending,,,false
OPAL-RT Technologies,info@opal-rt.com,sim_tool,Simulation Engineer,"Ann Arbor, MI",Ann Arbor Area,Real-time HIL customers need ADAS edge-case scenarios to drive closed-loop test campaigns,https://www.opal-rt.com,HIGH,pending,,,false
Voxel51,info@voxel51.com,sim_tool,Perception Engineer,"Ann Arbor, MI",Ann Arbor Area,FiftyOne users curating AV perception datasets need labeled edge-case scenario data,https://voxel51.com,HIGH,pending,,,false
FAAC Incorporated,info@faac.com,sim_tool,Simulation Engineer,"Ann Arbor, MI",Ann Arbor Area,Driving simulator platforms need standardized edge-case scenarios for human-in-the-loop studies,https://www.faac.com,HIGH,pending,,,false
Modelon,info@modelon.com,sim_tool,Simulation Engineer,"Ann Arbor, MI",Ann Arbor Area,Modelon Impact system models pair with scenario libraries for vehicle-level safety studies,https://www.modelon.com,MED,pending,,,false
RedViking,info@redviking.com,sim_tool,Test Engineering Manager,"Plymouth, MI",Detroit Metro/Plymouth,HIL and end-of-line test systems need scenario-driven ADAS validation content,https://www.redviking.com,MED,pending,,,false
BETA CAE Systems USA,info@beta-cae.com,sim_tool,Simulation Engineer,"Farmington Hills, MI",Detroit Metro,CAE safety simulation workflows extend naturally into scenario-based ADAS validation,https://www.beta-cae.com,MED,pending,,,false
Michigan Scientific Corporation,info@michsci.com,sim_tool,Test Engineering Manager,"Milford, MI",Detroit Metro/Milford,Vehicle telemetry and measurement systems pair with scenario-based ADAS test protocols,https://www.michsci.com,MED,pending,,,false
MarkLines,info@marklines.com,sim_tool,V&V Manager,"Novi, MI",Novi Tech Corridor,ADAS benchmarking data customers need matching edge-case scenario definitions,https://www.marklines.com,LOW,pending,,,false
NSF International,info@nsf.org,certification,Functional Safety Manager,"Ann Arbor, MI",Ann Arbor Area,Automotive management-system auditing can extend into ISO 21448 scenario-based evidence review,https://www.nsf.org,MED,pending,,,false
Perry Johnson Registrars,info@pjr.com,certification,Safety Case Engineer,"Troy, MI",Detroit Metro/Troy,IATF and ISO audits increasingly touch functional safety and SOTIF process evidence,https://www.pjr.com,MED,pending,,,false
Automotive Industry Action Group,info@aiag.org,certification,Safety Case Engineer,"Southfield, MI",Detroit Metro/Southfield,Industry standards work on quality and cybersecurity pairs with SOTIF scenario references,https://www.aiag.org,MED,pending,,,false
M1 Concourse,info@m1concourse.com,certification,Test Engineering Manager,"Pontiac, MI",Detroit Metro/Pontiac,Private performance track used for OEM demos could host scenario-based ADAS demonstration days,https://www.m1concourse.com,LOW,pending,,,false
Michigan International Speedway,info@mispeedway.com,certification,Test Engineering Manager,"Brooklyn, MI",Mid-Michigan,Large closed course suits high-speed ADAS and AV edge-case demonstration testing,https://www.mispeedway.com,LOW,pending,,,false
GingerMan Raceway,info@gingermanraceway.com,certification,Test Engineering Manager,"South Haven, MI",West Michigan,Closed-course rental for OEM vehicle testing pairs with scenario-based ADAS test plans,https://www.gingermanraceway.com,LOW,pending,,,false
Munro & Associates,sales@leandesign.com,adas,ADAS Validation Lead,"Auburn Hills, MI",Auburn Hills Corridor,Teardown and benchmarking clients need matching ADAS performance edge-case data,http://leandesign.com/careers,MED,pending,,,false
A2MAC1 Americas,info@a2mac1.com,adas,ADAS Validation Lead,"Auburn Hills, MI",Auburn Hills Corridor,New Auburn Hills Customer Insights Center benchmarks ADAS content our scenarios can score,https://www.a2mac1.com,MED,pending,,,false
Caresoft Global,info@caresoftglobal.com,adas,V&V Manager,"Livonia, MI",Detroit Metro/Livonia,Vehicle benchmarking services need standardized ADAS edge-case test scenarios,https://www.caresoftglobal.com,MED,pending,,,false
Explico Engineering,info@explico.com,adas,Safety Case Engineer,"Novi, MI",Novi Tech Corridor,ADAS crash reconstruction work needs a reference library of triggering-condition scenarios,https://www.explico.com,MED,pending,,,false
Drive System Design,info@drivesystemdesign.com,adas,Functional Safety Manager,"Farmington Hills, MI",Detroit Metro,Safety-critical e-drive controls need ISO 26262 scenario-based validation content,https://drivesystemdesign.com,LOW,pending,,,false
Tata Consultancy Services,info@tcs.com,adas,V&V Manager,"Milford, MI",Detroit Metro/Milford,Large OEM engineering delivery in Michigan needs packaged ADAS edge-case validation content,https://www.tcs.com,MED,pending,,,false
GRIMM,info@grimmcyber.com,functionsafety,Safety Case Engineer,"Sparta, MI",West Michigan/Sparta,Their CAV security lab pairs naturally with SOTIF edge-case scenarios for combined assurance,https://grimmcyber.com,MED,pending,,,false
Merit Network,info@merit.edu,functionsafety,Research Director,"Ann Arbor, MI",Ann Arbor Area,Michigan Cyber Range and the Warren Cyber Hub need AV safety scenario content for exercises,https://www.merit.edu,MED,pending,,,false
Irdeto,info@irdeto.com,functionsafety,Safety Case Engineer,"Detroit, MI",Detroit Metro,Connected transport security practice needs SOTIF scenarios for joint safety and security cases,https://irdeto.com,MED,pending,,,false
Quality-One International,info@quality-one.com,functionsafety,Functional Safety Manager,"Livonia, MI",Detroit Metro/Livonia,FMEA and reliability consulting needs concrete SOTIF triggering-condition examples,https://quality-one.com,MED,pending,,,false
The Luminous Group,info@theluminousgroup.com,functionsafety,Functional Safety Manager,"Troy, MI",Detroit Metro/Troy,DFMEA and safety training clients need real edge-case scenario material,https://www.theluminousgroup.com,MED,pending,,,false
Michigan Tech Research Institute,info@mtri.org,research,Research Director,"Ann Arbor, MI",Ann Arbor Area,Connected vehicle and road-weather sensing research needs curated adverse-condition scenarios,https://mtri.org,HIGH,pending,,,false
National Advanced Mobility Consortium,info@namconsortium.org,research,Director of Autonomy,"Ann Arbor, MI",Ann Arbor Area,Army ground vehicle autonomy prototyping needs shared edge-case scenario standards,https://www.namconsortium.org,HIGH,pending,,,false
University of Michigan Robotics,info@robotics.umich.edu,research,Research Director,"Ann Arbor, MI",Ann Arbor/Ford Robotics Building,AV perception and planning research needs a curated edge-case benchmark set,https://robotics.umich.edu,HIGH,pending,,,false
Automotive Research Center University of Michigan,info@arc.engin.umich.edu,research,Simulation Engineer,"Ann Arbor, MI",Ann Arbor Area,Army-funded ground vehicle autonomy modeling and simulation needs validated edge-case scenarios,https://arc.engin.umich.edu,HIGH,pending,,,false
Center for Advanced Automotive Technology,info@autocaat.org,research,Research Director,"Warren, MI",Detroit Metro/Warren,Advanced automotive workforce center needs AV safety scenario teaching material,https://autocaat.org,MED,pending,,,false
NDIA Michigan Chapter,info@ndia-mich.org,research,Director of Autonomy,"Sterling Heights, MI",Detroit Metro/Sterling Heights,GVSETS community needs shared edge-case scenario standards for ground vehicle autonomy,https://www.ndia-mich.org,MED,pending,,,false
Road Commission for Oakland County,info@rcocweb.org,research,Safety Case Engineer,"Beverly Hills, MI",Detroit Metro,Connected signal and FAST-TRAC corridors need intersection conflict edge-case scenarios,https://www.rcocweb.org,MED,pending,,,false
Macomb County Department of Roads,roads@macombgov.org,research,Safety Case Engineer,"Mount Clemens, MI",Detroit Metro,Mound Road smart corridor work needs standardized AV conflict scenarios,https://roads.macombgov.org,LOW,pending,,,false
Washtenaw County Road Commission,info@wcroads.org,research,Safety Case Engineer,"Ann Arbor, MI",Ann Arbor Area,Roadside infrastructure supporting Ann Arbor CV deployments needs conflict scenario data,https://www.wcroads.org,LOW,pending,,,false
Kent County Road Commission,info@kentcountyroads.net,research,Safety Case Engineer,"Grand Rapids, MI",West Michigan/Grand Rapids,Lane marking and signage quality are real SOTIF triggering conditions for lane keeping,https://www.kentcountyroads.net,LOW,pending,,,false
City of Ann Arbor,info@a2gov.org,research,Safety Case Engineer,"Ann Arbor, MI",Ann Arbor Area,Ann Arbor connected vehicle test environment needs curated intersection edge cases,https://www.a2gov.org,MED,pending,,,false
Regional Transit Authority of Southeast Michigan,info@rtamichigan.org,research,Safety Case Engineer,"Detroit, MI",Detroit Metro,Regional transit AV pilots need documented edge-case safety evidence,https://www.rtamichigan.org,LOW,pending,,,false
Mass Transportation Authority Flint,info@mtaflint.org,research,Safety Case Engineer,"Flint, MI",Flint,Autonomous shuttle pilots with Kettering need independent edge-case validation,https://www.mtaflint.org,LOW,pending,,,false
Detroit Regional Partnership,info@detroitregionalpartnership.com,research,Research Director,"Detroit, MI",Detroit Metro,Mobility investment attraction can route AV safety tooling to incoming companies,https://detroitregionalpartnership.com,LOW,pending,,,false
Engineering Society of Detroit,info@esd.org,research,Research Director,"Southfield, MI",Detroit Metro/Southfield,Automotive engineering community programming needs practical SOTIF content,https://www.esd.org,LOW,pending,,,false
TechTown Detroit,info@techtowndetroit.org,research,Research Director,"Detroit, MI",Detroit Metro,Mobility startup portfolio needs affordable edge-case scenario libraries,https://techtowndetroit.org,LOW,pending,,,false
Square One Education Network,info@squareonenetwork.org,research,Research Director,"Warren, MI",Detroit Metro/Warren,Student autonomous vehicle challenges need real edge-case scenario curriculum,https://squareonenetwork.org,LOW,pending,,,false
Fontinalis Partners,info@fontinalis.com,research,Research Director,"Detroit, MI",Detroit/Corktown,Mobility investors can route edge-case validation tooling to AV portfolio companies,https://www.fontinalis.com,LOW,pending,,,false
The Right Place,info@rightplace.org,research,Research Director,"Grand Rapids, MI",West Michigan/Grand Rapids,West Michigan mobility supplier base needs shared AV safety validation resources,https://www.rightplace.org,LOW,pending,,,false
Lakeshore Advantage,info@lakeshoreadvantage.com,research,Research Director,"Zeeland, MI",West Michigan/Zeeland,Zeeland and Holland ADAS suppliers need shared safety validation resources,https://lakeshoreadvantage.com,LOW,pending,,,false
Michigan Manufacturers Association,info@mimfg.org,research,Research Director,"Lansing, MI",Lansing Capital Region,Supplier members entering ADAS content need practical SOTIF validation guidance,https://www.mimfg.org,LOW,pending,,,false
County Road Association of Michigan,info@micountyroads.org,research,Safety Case Engineer,"Lansing, MI",Lansing Capital Region,Road agency members shape the lane markings and signage AV perception depends on,https://micountyroads.org,LOW,pending,,,false
Michigan Infrastructure and Transportation Association,info@mi-ita.com,research,Safety Case Engineer,"Okemos, MI",Lansing Capital Region,Roadway construction zones are a top AV edge case our library covers explicitly,https://www.mi-ita.com,LOW,pending,,,false
Michigan Trucking Association,info@mitrucking.org,research,Safety Case Engineer,"Lansing, MI",Lansing Capital Region,Fleet adoption of truck ADAS needs independent edge-case performance evidence,https://www.mitrucking.org,LOW,pending,,,false
